store_nbr,item_nbr,date,unit_sales,onpromotion,holiday_local_count,holiday_national_count,holiday_regional_count,store_type,store_cluster,item_family,item_class,perishable,store_status,item_status,year,weekday,week_nbr,week_number_cum
10,103520,2014-03-11,,False,0,0,0,C,15,GROCERY I,1028,0,0,1,2014,2,11,63
10,1149579,2014-03-11,5.0,False,0,0,0,C,15,BREAD/BAKERY,2708,1,0,1,2014,2,11,63
10,1149579,2014-03-12,2.0,False,0,0,0,C,15,BREAD/BAKERY,2708,1,0,1,2014,3,11,63
10,103520,2014-03-12,,False,0,0,0,C,15,GROCERY I,1028,0,0,1,2014,3,11,63
10,1149579,2014-03-13,3.0,False,0,0,0,C,15,BREAD/BAKERY,2708,1,0,1,2014,4,11,63
10,103520,2014-03-13,,False,0,0,0,C,15,GROCERY I,1028,0,0,1,2014,4,11,63
10,1149579,2014-03-14,7.0,False,0,0,0,C,15,BREAD/BAKERY,2708,1,0,1,2014,5,11,63
10,103520,2014-03-14,,False,0,0,0,C,15,GROCERY I,1028,0,0,1,2014,5,11,63
10,1149579,2014-03-15,4.0,False,0,0,0,C,15,BREAD/BAKERY,2708,1,0,1,2014,6,11,63
10,103520,2014-03-15,,False,0,0,0,C,15,GROCERY I,1028,0,0,1,2014,6,11,63
10,1149579,2014-03-16,8.0,False,0,0,0,C,15,BREAD/BAKERY,2708,1,0,1,2014,7,11,63
10,103520,2014-03-16,1.0,False,0,0,0,C,15,GROCERY I,1028,0,0,1,2014,7,11,63
10,1149579,2014-03-17,8.0,False,0,0,0,C,15,BREAD/BAKERY,2708,1,0,1,2014,1,12,64
10,103520,2014-03-17,,False,0,0,0,C,15,GROCERY I,1028,0,0,1,2014,1,12,64
10,103520,2014-03-18,,False,0,0,0,C,15,GROCERY I,1028,0,0,1,2014,2,12,64
10,1149579,2014-03-18,12.0,False,0,0,0,C,15,BREAD/BAKERY,2708,1,0,1,2014,2,12,64
10,1149579,2014-03-19,6.0,False,0,0,0,C,15,BREAD/BAKERY,2708,1,0,1,2014,3,12,64
10,103520,2014-03-19,,False,0,0,0,C,15,GROCERY I,1028,0,0,1,2014,3,12,64
10,103520,2014-03-20,,False,0,0,0,C,15,GROCERY I,1028,0,0,1,2014,4,12,64
10,1149579,2014-03-20,3.0,False,0,0,0,C,15,BREAD/BAKERY,2708,1,0,1,2014,4,12,64
10,103520,2014-03-21,,False,0,0,0,C,15,GROCERY I,1028,0,0,1,2014,5,12,64
10,1149579,2014-03-21,4.0,False,0,0,0,C,15,BREAD/BAKERY,2708,1,0,1,2014,5,12,64
10,1149579,2014-03-22,9.0,False,0,0,0,C,15,BREAD/BAKERY,2708,1,0,1,2014,6,12,64
10,103520,2014-03-22,8.0,False,0,0,0,C,15,GROCERY I,1028,0,0,1,2014,6,12,64
10,103520,2014-03-23,,False,0,0,0,C,15,GROCERY I,1028,0,0,1,2014,7,12,64
10,1149579,2014-03-23,15.0,False,0,0,0,C,15,BREAD/BAKERY,2708,1,0,1,2014,7,12,64
10,1149579,2014-03-24,6.0,False,0,0,0,C,15,BREAD/BAKERY,2708,1,0,1,2014,1,13,65
10,103520,2014-03-24,,False,0,0,0,C,15,GROCERY I,1028,0,0,1,2014,1,13,65
10,103520,2014-03-25,,False,0,0,0,C,15,GROCERY I,1028,0,0,1,2014,2,13,65
10,1149579,2014-03-25,6.0,False,0,0,0,C,15,BREAD/BAKERY,2708,1,0,1,2014,2,13,65
10,103520,2014-03-26,,False,0,0,0,C,15,GROCERY I,1028,0,0,1,2014,3,13,65
10,1149579,2014-03-26,7.0,False,0,0,0,C,15,BREAD/BAKERY,2708,1,0,1,2014,3,13,65
10,1149579,2014-03-27,1.0,False,0,0,0,C,15,BREAD/BAKERY,2708,1,0,1,2014,4,13,65
10,103520,2014-03-27,,False,0,0,0,C,15,GROCERY I,1028,0,0,1,2014,4,13,65
10,1149579,2014-03-28,2.0,False,0,0,0,C,15,BREAD/BAKERY,2708,1,0,1,2014,5,13,65
10,103520,2014-03-28,,False,0,0,0,C,15,GROCERY I,1028,0,0,1,2014,5,13,65
10,103520,2014-03-29,1.0,False,0,0,0,C,15,GROCERY I,1028,0,0,1,2014,6,13,65
10,1149579,2014-03-29,3.0,False,0,0,0,C,15,BREAD/BAKERY,2708,1,0,1,2014,6,13,65
10,103520,2014-03-30,1.0,False,0,0,0,C,15,GROCERY I,1028,0,0,1,2014,7,13,65
10,1149579,2014-03-30,5.0,False,0,0,0,C,15,BREAD/BAKERY,2708,1,0,1,2014,7,13,65
10,1149579,2014-03-31,9.0,False,0,0,0,C,15,BREAD/BAKERY,2708,1,0,1,2014,1,14,66
10,103520,2014-03-31,,False,0,0,0,C,15,GROCERY I,1028,0,0,1,2014,1,14,66
10,103520,2014-04-01,2.0,False,0,0,0,C,15,GROCERY I,1028,0,0,1,2014,2,14,66
10,1149579,2014-04-01,10.0,False,0,0,0,C,15,BREAD/BAKERY,2708,1,0,1,2014,2,14,66
10,1149579,2014-04-02,3.0,False,0,0,0,C,15,BREAD/BAKERY,2708,1,0,1,2014,3,14,66
10,103520,2014-04-02,,False,0,0,0,C,15,GROCERY I,1028,0,0,1,2014,3,14,66
10,103520,2014-04-03,1.0,False,0,0,0,C,15,GROCERY I,1028,0,0,1,2014,4,14,66
10,1149579,2014-04-03,6.0,False,0,0,0,C,15,BREAD/BAKERY,2708,1,0,1,2014,4,14,66
10,1149579,2014-04-04,3.0,False,0,0,0,C,15,BREAD/BAKERY,2708,1,0,1,2014,5,14,66
10,103520,2014-04-04,1.0,False,0,0,0,C,15,GROCERY I,1028,0,0,1,2014,5,14,66
10,1149579,2014-04-05,7.0,False,0,0,0,C,15,BREAD/BAKERY,2708,1,0,1,2014,6,14,66
10,103520,2014-04-05,1.0,False,0,0,0,C,15,GROCERY I,1028,0,0,1,2014,6,14,66
10,103520,2014-04-06,,False,0,0,0,C,15,GROCERY I,1028,0,0,1,2014,7,14,66
10,1149579,2014-04-06,6.0,False,0,0,0,C,15,BREAD/BAKERY,2708,1,0,1,2014,7,14,66
10,1149579,2014-04-07,2.0,False,0,0,0,C,15,BREAD/BAKERY,2708,1,0,1,2014,1,15,67
10,103520,2014-04-07,1.0,False,0,0,0,C,15,GROCERY I,1028,0,0,1,2014,1,15,67
10,103520,2014-04-08,,False,0,0,0,C,15,GROCERY I,1028,0,0,1,2014,2,15,67
10,1149579,2014-04-08,7.0,False,0,0,0,C,15,BREAD/BAKERY,2708,1,0,1,2014,2,15,67
10,1149579,2014-04-09,7.0,False,0,0,0,C,15,BREAD/BAKERY,2708,1,0,1,2014,3,15,67
10,103520,2014-04-09,1.0,False,0,0,0,C,15,GROCERY I,1028,0,0,1,2014,3,15,67
10,103520,2014-04-10,2.0,False,0,0,0,C,15,GROCERY I,1028,0,0,1,2014,4,15,67
10,1149579,2014-04-10,,False,0,0,0,C,15,BREAD/BAKERY,2708,1,0,1,2014,4,15,67
10,103520,2014-04-11,2.0,False,0,0,0,C,15,GROCERY I,1028,0,0,1,2014,5,15,67
10,1149579,2014-04-11,8.0,False,0,0,0,C,15,BREAD/BAKERY,2708,1,0,1,2014,5,15,67
10,103520,2014-04-12,1.0,False,0,0,0,C,15,GROCERY I,1028,0,0,1,2014,6,15,67
10,1149579,2014-04-12,1.0,False,0,0,0,C,15,BREAD/BAKERY,2708,1,0,1,2014,6,15,67
10,1149579,2014-04-13,4.0,False,0,0,0,C,15,BREAD/BAKERY,2708,1,0,1,2014,7,15,67
10,103520,2014-04-13,2.0,False,0,0,0,C,15,GROCERY I,1028,0,0,1,2014,7,15,67
10,103520,2014-04-14,2.0,False,0,0,0,C,15,GROCERY I,1028,0,0,1,2014,1,16,68
10,1149579,2014-04-14,9.0,False,0,0,0,C,15,BREAD/BAKERY,2708,1,0,1,2014,1,16,68
10,1149579,2014-04-15,7.0,False,0,0,0,C,15,BREAD/BAKERY,2708,1,0,1,2014,2,16,68
10,103520,2014-04-15,2.0,False,0,0,0,C,15,GROCERY I,1028,0,0,1,2014,2,16,68
10,1149579,2014-04-16,7.0,False,0,0,0,C,15,BREAD/BAKERY,2708,1,0,1,2014,3,16,68
10,103520,2014-04-16,2.0,False,0,0,0,C,15,GROCERY I,1028,0,0,1,2014,3,16,68
10,103520,2014-04-17,3.0,False,0,0,0,C,15,GROCERY I,1028,0,0,1,2014,4,16,68
10,1149579,2014-04-17,4.0,False,0,0,0,C,15,BREAD/BAKERY,2708,1,0,1,2014,4,16,68
10,1149579,2014-04-18,2.0,False,0,1,0,C,15,BREAD/BAKERY,2708,1,0,1,2014,5,16,68
10,103520,2014-04-18,1.0,False,0,1,0,C,15,GROCERY I,1028,0,0,1,2014,5,16,68
10,1149579,2014-04-19,10.0,False,0,0,0,C,15,BREAD/BAKERY,2708,1,0,1,2014,6,16,68
10,103520,2014-04-19,3.0,False,0,0,0,C,15,GROCERY I,1028,0,0,1,2014,6,16,68
10,103520,2014-04-20,1.0,False,0,0,0,C,15,GROCERY I,1028,0,0,1,2014,7,16,68
10,1149579,2014-04-20,3.0,False,0,0,0,C,15,BREAD/BAKERY,2708,1,0,1,2014,7,16,68
10,103520,2014-04-21,,False,0,0,0,C,15,GROCERY I,1028,0,0,1,2014,1,17,69
10,1149579,2014-04-21,10.0,False,0,0,0,C,15,BREAD/BAKERY,2708,1,0,1,2014,1,17,69
10,1149579,2014-04-22,8.0,False,0,0,0,C,15,BREAD/BAKERY,2708,1,0,1,2014,2,17,69
10,103520,2014-04-22,1.0,False,0,0,0,C,15,GROCERY I,1028,0,0,1,2014,2,17,69
10,1149579,2014-04-23,7.0,False,0,0,0,C,15,BREAD/BAKERY,2708,1,0,1,2014,3,17,69
10,103520,2014-04-23,1.0,False,0,0,0,C,15,GROCERY I,1028,0,0,1,2014,3,17,69
10,1149579,2014-04-24,1.0,False,0,0,0,C,15,BREAD/BAKERY,2708,1,0,1,2014,4,17,69
10,103520,2014-04-24,1.0,False,0,0,0,C,15,GROCERY I,1028,0,0,1,2014,4,17,69
10,1149579,2014-04-25,3.0,False,0,0,0,C,15,BREAD/BAKERY,2708,1,0,1,2014,5,17,69
10,103520,2014-04-25,2.0,False,0,0,0,C,15,GROCERY I,1028,0,0,1,2014,5,17,69
10,103520,2014-04-26,2.0,False,0,0,0,C,15,GROCERY I,1028,0,0,1,2014,6,17,69
10,1149579,2014-04-26,3.0,False,0,0,0,C,15,BREAD/BAKERY,2708,1,0,1,2014,6,17,69
10,1149579,2014-04-27,7.0,False,0,0,0,C,15,BREAD/BAKERY,2708,1,0,1,2014,7,17,69
10,103520,2014-04-27,2.0,False,0,0,0,C,15,GROCERY I,1028,0,0,1,2014,7,17,69
10,1149579,2014-04-28,6.0,False,0,0,0,C,15,BREAD/BAKERY,2708,1,0,1,2014,1,18,70
10,103520,2014-04-28,,False,0,0,0,C,15,GROCERY I,1028,0,0,1,2014,1,18,70
10,1149579,2014-04-29,9.0,False,0,0,0,C,15,BREAD/BAKERY,2708,1,0,1,2014,2,18,70
10,103520,2014-04-29,1.0,False,0,0,0,C,15,GROCERY I,1028,0,0,1,2014,2,18,70
10,103520,2014-04-30,,False,0,0,0,C,15,GROCERY I,1028,0,0,1,2014,3,18,70
10,1149579,2014-04-30,4.0,False,0,0,0,C,15,BREAD/BAKERY,2708,1,0,1,2014,3,18,70
10,103520,2014-05-01,,False,0,1,0,C,15,GROCERY I,1028,0,0,1,2014,4,18,70
10,1149579,2014-05-01,2.0,False,0,1,0,C,15,BREAD/BAKERY,2708,1,0,1,2014,4,18,70
10,1149579,2014-05-02,5.0,False,0,0,0,C,15,BREAD/BAKERY,2708,1,0,1,2014,5,18,70
10,103520,2014-05-02,1.0,False,0,0,0,C,15,GROCERY I,1028,0,0,1,2014,5,18,70
10,103520,2014-05-03,3.0,False,0,0,0,C,15,GROCERY I,1028,0,0,1,2014,6,18,70
10,1149579,2014-05-03,1.0,False,0,0,0,C,15,BREAD/BAKERY,2708,1,0,1,2014,6,18,70
10,1149579,2014-05-04,7.0,False,0,0,0,C,15,BREAD/BAKERY,2708,1,0,1,2014,7,18,70
10,103520,2014-05-04,1.0,False,0,0,0,C,15,GROCERY I,1028,0,0,1,2014,7,18,70
10,1149579,2014-05-05,8.0,False,0,0,0,C,15,BREAD/BAKERY,2708,1,0,1,2014,1,19,71
10,103520,2014-05-05,,False,0,0,0,C,15,GROCERY I,1028,0,0,1,2014,1,19,71
10,1149579,2014-05-06,5.0,False,0,0,0,C,15,BREAD/BAKERY,2708,1,0,1,2014,2,19,71
10,103520,2014-05-06,,False,0,0,0,C,15,GROCERY I,1028,0,0,1,2014,2,19,71
10,103520,2014-05-07,2.0,False,0,0,0,C,15,GROCERY I,1028,0,0,1,2014,3,19,71
10,1149579,2014-05-07,5.0,False,0,0,0,C,15,BREAD/BAKERY,2708,1,0,1,2014,3,19,71
10,1149579,2014-05-08,7.0,False,0,0,0,C,15,BREAD/BAKERY,2708,1,0,1,2014,4,19,71
10,103520,2014-05-08,,False,0,0,0,C,15,GROCERY I,1028,0,0,1,2014,4,19,71
10,1149579,2014-05-09,,False,0,0,0,C,15,BREAD/BAKERY,2708,1,0,1,2014,5,19,71
10,103520,2014-05-09,5.0,False,0,0,0,C,15,GROCERY I,1028,0,0,1,2014,5,19,71
10,103520,2014-05-10,14.0,False,0,1,0,C,15,GROCERY I,1028,0,0,1,2014,6,19,71
10,1149579,2014-05-10,5.0,False,0,1,0,C,15,BREAD/BAKERY,2708,1,0,1,2014,6,19,71
10,1149579,2014-05-11,3.0,False,0,1,0,C,15,BREAD/BAKERY,2708,1,0,1,2014,7,19,71
10,103520,2014-05-11,8.0,False,0,1,0,C,15,GROCERY I,1028,0,0,1,2014,7,19,71
10,1149579,2014-05-12,5.0,False,0,0,0,C,15,BREAD/BAKERY,2708,1,0,1,2014,1,20,72
10,103520,2014-05-12,3.0,False,0,0,0,C,15,GROCERY I,1028,0,0,1,2014,1,20,72
10,103520,2014-05-13,2.0,False,0,0,0,C,15,GROCERY I,1028,0,0,1,2014,2,20,72
10,1149579,2014-05-13,5.0,False,0,0,0,C,15,BREAD/BAKERY,2708,1,0,1,2014,2,20,72
10,1149579,2014-05-14,3.0,False,0,0,0,C,15,BREAD/BAKERY,2708,1,0,1,2014,3,20,72
10,103520,2014-05-14,2.0,False,0,0,0,C,15,GROCERY I,1028,0,0,1,2014,3,20,72
10,103520,2014-05-15,,False,0,0,0,C,15,GROCERY I,1028,0,0,1,2014,4,20,72
10,1149579,2014-05-15,7.0,False,0,0,0,C,15,BREAD/BAKERY,2708,1,0,1,2014,4,20,72
10,1149579,2014-05-16,8.0,False,0,0,0,C,15,BREAD/BAKERY,2708,1,0,1,2014,5,20,72
10,103520,2014-05-16,3.0,False,0,0,0,C,15,GROCERY I,1028,0,0,1,2014,5,20,72
10,103520,2014-05-17,2.0,False,0,0,0,C,15,GROCERY I,1028,0,0,1,2014,6,20,72
10,1149579,2014-05-17,6.0,False,0,0,0,C,15,BREAD/BAKERY,2708,1,0,1,2014,6,20,72
10,103520,2014-05-18,4.0,False,0,0,0,C,15,GROCERY I,1028,0,0,1,2014,7,20,72
10,1149579,2014-05-18,7.0,False,0,0,0,C,15,BREAD/BAKERY,2708,1,0,1,2014,7,20,72
10,1149579,2014-05-19,10.0,False,0,0,0,C,15,BREAD/BAKERY,2708,1,0,1,2014,1,21,73
10,103520,2014-05-19,1.0,False,0,0,0,C,15,GROCERY I,1028,0,0,1,2014,1,21,73
10,1149579,2014-05-20,5.0,False,0,0,0,C,15,BREAD/BAKERY,2708,1,0,1,2014,2,21,73
10,103520,2014-05-20,4.0,False,0,0,0,C,15,GROCERY I,1028,0,0,1,2014,2,21,73
10,103520,2014-05-21,,False,0,0,0,C,15,GROCERY I,1028,0,0,1,2014,3,21,73
10,1149579,2014-05-21,12.0,False,0,0,0,C,15,BREAD/BAKERY,2708,1,0,1,2014,3,21,73
10,103520,2014-05-22,,False,0,0,0,C,15,GROCERY I,1028,0,0,1,2014,4,21,73
10,1149579,2014-05-22,7.0,False,0,0,0,C,15,BREAD/BAKERY,2708,1,0,1,2014,4,21,73
10,1149579,2014-05-23,6.0,False,0,0,0,C,15,BREAD/BAKERY,2708,1,0,1,2014,5,21,73
10,103520,2014-05-23,1.0,False,0,0,0,C,15,GROCERY I,1028,0,0,1,2014,5,21,73
10,1149579,2014-05-24,9.0,False,0,1,0,C,15,BREAD/BAKERY,2708,1,0,1,2014,6,21,73
10,103520,2014-05-24,3.0,False,0,1,0,C,15,GROCERY I,1028,0,0,1,2014,6,21,73
10,103520,2014-05-25,2.0,False,0,0,0,C,15,GROCERY I,1028,0,0,1,2014,7,21,73
10,1149579,2014-05-25,5.0,False,0,0,0,C,15,BREAD/BAKERY,2708,1,0,1,2014,7,21,73
10,1149579,2014-05-26,5.0,False,0,0,0,C,15,BREAD/BAKERY,2708,1,0,1,2014,1,22,74
10,103520,2014-05-26,,False,0,0,0,C,15,GROCERY I,1028,0,0,1,2014,1,22,74
10,103520,2014-05-27,,False,0,0,0,C,15,GROCERY I,1028,0,0,1,2014,2,22,74
10,1149579,2014-05-27,11.0,False,0,0,0,C,15,BREAD/BAKERY,2708,1,0,1,2014,2,22,74
10,103520,2014-05-28,,False,0,0,0,C,15,GROCERY I,1028,0,0,1,2014,3,22,74
10,1149579,2014-05-28,5.0,False,0,0,0,C,15,BREAD/BAKERY,2708,1,0,1,2014,3,22,74
10,103520,2014-05-29,1.0,False,0,0,0,C,15,GROCERY I,1028,0,0,1,2014,4,22,74
10,1149579,2014-05-29,5.0,False,0,0,0,C,15,BREAD/BAKERY,2708,1,0,1,2014,4,22,74
10,103520,2014-05-30,4.0,False,0,0,0,C,15,GROCERY I,1028,0,0,1,2014,5,22,74
10,1149579,2014-05-30,5.0,False,0,0,0,C,15,BREAD/BAKERY,2708,1,0,1,2014,5,22,74
10,103520,2014-05-31,1.0,False,0,0,0,C,15,GROCERY I,1028,0,0,1,2014,6,22,74
10,1149579,2014-05-31,8.0,False,0,0,0,C,15,BREAD/BAKERY,2708,1,0,1,2014,6,22,74
10,1149579,2014-06-01,3.0,False,0,0,0,C,15,BREAD/BAKERY,2708,1,0,1,2014,7,22,74
10,103520,2014-06-01,,False,0,0,0,C,15,GROCERY I,1028,0,0,1,2014,7,22,74
10,1149579,2014-06-02,13.0,False,0,0,0,C,15,BREAD/BAKERY,2708,1,0,1,2014,1,23,75
10,103520,2014-06-02,,False,0,0,0,C,15,GROCERY I,1028,0,0,1,2014,1,23,75
10,103520,2014-06-03,,False,0,0,0,C,15,GROCERY I,1028,0,0,1,2014,2,23,75
10,1149579,2014-06-03,7.0,False,0,0,0,C,15,BREAD/BAKERY,2708,1,0,1,2014,2,23,75
10,1149579,2014-06-04,6.0,False,0,0,0,C,15,BREAD/BAKERY,2708,1,0,1,2014,3,23,75
10,103520,2014-06-04,,False,0,0,0,C,15,GROCERY I,1028,0,0,1,2014,3,23,75
10,103520,2014-06-05,,False,0,0,0,C,15,GROCERY I,1028,0,0,1,2014,4,23,75
10,1149579,2014-06-05,,False,0,0,0,C,15,BREAD/BAKERY,2708,1,0,1,2014,4,23,75
10,103520,2014-06-06,1.0,False,0,0,0,C,15,GROCERY I,1028,0,0,1,2014,5,23,75
10,1149579,2014-06-06,8.0,False,0,0,0,C,15,BREAD/BAKERY,2708,1,0,1,2014,5,23,75
10,1149579,2014-06-07,,False,0,0,0,C,15,BREAD/BAKERY,2708,1,0,1,2014,6,23,75
10,103520,2014-06-07,1.0,False,0,0,0,C,15,GROCERY I,1028,0,0,1,2014,6,23,75
10,103520,2014-06-08,,False,0,0,0,C,15,GROCERY I,1028,0,0,1,2014,7,23,75
10,1149579,2014-06-08,7.0,False,0,0,0,C,15,BREAD/BAKERY,2708,1,0,1,2014,7,23,75
10,1149579,2014-06-09,8.0,False,0,0,0,C,15,BREAD/BAKERY,2708,1,0,1,2014,1,24,76
10,103520,2014-06-09,1.0,False,0,0,0,C,15,GROCERY I,1028,0,0,1,2014,1,24,76
10,103520,2014-06-10,1.0,False,0,0,0,C,15,GROCERY I,1028,0,0,1,2014,2,24,76
10,1149579,2014-06-10,7.0,False,0,0,0,C,15,BREAD/BAKERY,2708,1,0,1,2014,2,24,76
10,103520,2014-06-11,2.0,False,0,0,0,C,15,GROCERY I,1028,0,0,1,2014,3,24,76
10,1149579,2014-06-11,2.0,False,0,0,0,C,15,BREAD/BAKERY,2708,1,0,1,2014,3,24,76
10,103520,2014-06-12,5.0,False,0,1,0,C,15,GROCERY I,1028,0,0,1,2014,4,24,76
10,1149579,2014-06-12,,False,0,1,0,C,15,BREAD/BAKERY,2708,1,0,1,2014,4,24,76
10,103520,2014-06-13,6.0,False,0,0,0,C,15,GROCERY I,1028,0,0,1,2014,5,24,76
10,1149579,2014-06-13,4.0,False,0,0,0,C,15,BREAD/BAKERY,2708,1,0,1,2014,5,24,76
10,103520,2014-06-14,3.0,False,0,0,0,C,15,GROCERY I,1028,0,0,1,2014,6,24,76
10,1149579,2014-06-14,7.0,False,0,0,0,C,15,BREAD/BAKERY,2708,1,0,1,2014,6,24,76
10,1149579,2014-06-15,8.0,False,0,1,0,C,15,BREAD/BAKERY,2708,1,0,1,2014,7,24,76
10,103520,2014-06-15,4.0,False,0,1,0,C,15,GROCERY I,1028,0,0,1,2014,7,24,76
10,1149579,2014-06-16,4.0,False,0,0,0,C,15,BREAD/BAKERY,2708,1,0,1,2014,1,25,77
10,103520,2014-06-16,1.0,False,0,0,0,C,15,GROCERY I,1028,0,0,1,2014,1,25,77
10,103520,2014-06-17,,False,0,0,0,C,15,GROCERY I,1028,0,0,1,2014,2,25,77
10,1149579,2014-06-17,7.0,False,0,0,0,C,15,BREAD/BAKERY,2708,1,0,1,2014,2,25,77
10,103520,2014-06-18,,False,0,0,0,C,15,GROCERY I,1028,0,0,1,2014,3,25,77
10,1149579,2014-06-18,4.0,False,0,0,0,C,15,BREAD/BAKERY,2708,1,0,1,2014,3,25,77
10,1149579,2014-06-19,,False,0,0,0,C,15,BREAD/BAKERY,2708,1,0,1,2014,4,25,77
10,103520,2014-06-19,,False,0,0,0,C,15,GROCERY I,1028,0,0,1,2014,4,25,77
10,1149579,2014-06-20,,False,0,1,0,C,15,BREAD/BAKERY,2708,1,0,1,2014,5,25,77
10,103520,2014-06-20,2.0,False,0,1,0,C,15,GROCERY I,1028,0,0,1,2014,5,25,77
10,103520,2014-06-21,2.0,False,0,0,0,C,15,GROCERY I,1028,0,0,1,2014,6,25,77
10,1149579,2014-06-21,6.0,False,0,0,0,C,15,BREAD/BAKERY,2708,1,0,1,2014,6,25,77
10,103520,2014-06-22,,False,0,0,0,C,15,GROCERY I,1028,0,0,1,2014,7,25,77
10,1149579,2014-06-22,12.0,False,0,0,0,C,15,BREAD/BAKERY,2708,1,0,1,2014,7,25,77
10,103520,2014-06-23,,False,0,0,0,C,15,GROCERY I,1028,0,0,1,2014,1,26,78
10,1149579,2014-06-23,6.0,False,0,0,0,C,15,BREAD/BAKERY,2708,1,0,1,2014,1,26,78
10,1149579,2014-06-24,3.0,False,0,0,0,C,15,BREAD/BAKERY,2708,1,0,1,2014,2,26,78
10,103520,2014-06-24,1.0,False,0,0,0,C,15,GROCERY I,1028,0,0,1,2014,2,26,78
10,103520,2014-06-25,,False,0,1,0,C,15,GROCERY I,1028,0,0,1,2014,3,26,78
10,1149579,2014-06-25,5.0,False,0,1,0,C,15,BREAD/BAKERY,2708,1,0,1,2014,3,26,78
10,103520,2014-06-26,,False,0,0,0,C,15,GROCERY I,1028,0,0,1,2014,4,26,78
10,1149579,2014-06-26,2.0,False,0,0,0,C,15,BREAD/BAKERY,2708,1,0,1,2014,4,26,78
10,1149579,2014-06-27,4.0,False,0,0,0,C,15,BREAD/BAKERY,2708,1,0,1,2014,5,26,78
10,103520,2014-06-27,1.0,False,0,0,0,C,15,GROCERY I,1028,0,0,1,2014,5,26,78
10,1149579,2014-06-28,4.0,False,0,1,0,C,15,BREAD/BAKERY,2708,1,0,1,2014,6,26,78
10,103520,2014-06-28,1.0,False,0,1,0,C,15,GROCERY I,1028,0,0,1,2014,6,26,78
10,103520,2014-06-29,,False,0,1,0,C,15,GROCERY I,1028,0,0,1,2014,7,26,78
10,1149579,2014-06-29,8.0,False,0,1,0,C,15,BREAD/BAKERY,2708,1,0,1,2014,7,26,78
10,1149579,2014-06-30,7.0,False,0,1,0,C,15,BREAD/BAKERY,2708,1,0,1,2014,1,27,79
10,103520,2014-06-30,,False,0,1,0,C,15,GROCERY I,1028,0,0,1,2014,1,27,79
10,103520,2014-07-01,,False,0,1,0,C,15,GROCERY I,1028,0,0,1,2014,2,27,79
10,1149579,2014-07-01,2.0,False,0,1,0,C,15,BREAD/BAKERY,2708,1,0,1,2014,2,27,79
10,1149579,2014-07-02,12.0,False,0,0,0,C,15,BREAD/BAKERY,2708,1,0,1,2014,3,27,79
10,103520,2014-07-02,,False,0,0,0,C,15,GROCERY I,1028,0,0,1,2014,3,27,79
10,103520,2014-07-03,,False,0,0,0,C,15,GROCERY I,1028,0,0,1,2014,4,27,79
10,1149579,2014-07-03,4.0,False,0,0,0,C,15,BREAD/BAKERY,2708,1,0,1,2014,4,27,79
10,103520,2014-07-04,6.0,False,0,1,0,C,15,GROCERY I,1028,0,0,1,2014,5,27,79
10,1149579,2014-07-04,5.0,False,0,1,0,C,15,BREAD/BAKERY,2708,1,0,1,2014,5,27,79
10,1149579,2014-07-05,9.0,False,0,1,0,C,15,BREAD/BAKERY,2708,1,0,1,2014,6,27,79
10,103520,2014-07-05,2.0,False,0,1,0,C,15,GROCERY I,1028,0,0,1,2014,6,27,79
10,103520,2014-07-06,,False,0,0,0,C,15,GROCERY I,1028,0,0,1,2014,7,27,79
10,1149579,2014-07-06,5.0,False,0,0,0,C,15,BREAD/BAKERY,2708,1,0,1,2014,7,27,79
10,103520,2014-07-07,,False,0,0,0,C,15,GROCERY I,1028,0,0,1,2014,1,28,80
10,1149579,2014-07-07,3.0,False,0,0,0,C,15,BREAD/BAKERY,2708,1,0,1,2014,1,28,80
10,1149579,2014-07-08,9.0,False,0,1,0,C,15,BREAD/BAKERY,2708,1,0,1,2014,2,28,80
10,103520,2014-07-08,3.0,False,0,1,0,C,15,GROCERY I,1028,0,0,1,2014,2,28,80
10,103520,2014-07-09,1.0,False,0,1,0,C,15,GROCERY I,1028,0,0,1,2014,3,28,80
10,1149579,2014-07-09,6.0,False,0,1,0,C,15,BREAD/BAKERY,2708,1,0,1,2014,3,28,80
10,1149579,2014-07-10,1.0,False,0,0,0,C,15,BREAD/BAKERY,2708,1,0,1,2014,4,28,80
10,103520,2014-07-10,,False,0,0,0,C,15,GROCERY I,1028,0,0,1,2014,4,28,80
10,103520,2014-07-11,2.0,False,0,0,0,C,15,GROCERY I,1028,0,0,1,2014,5,28,80
10,1149579,2014-07-11,8.0,False,0,0,0,C,15,BREAD/BAKERY,2708,1,0,1,2014,5,28,80
10,103520,2014-07-12,2.0,False,0,1,0,C,15,GROCERY I,1028,0,0,1,2014,6,28,80
10,1149579,2014-07-12,8.0,False,0,1,0,C,15,BREAD/BAKERY,2708,1,0,1,2014,6,28,80
10,103520,2014-07-13,,False,0,1,0,C,15,GROCERY I,1028,0,0,1,2014,7,28,80
10,1149579,2014-07-13,,False,0,1,0,C,15,BREAD/BAKERY,2708,1,0,1,2014,7,28,80
10,103520,2014-07-14,2.0,False,0,0,0,C,15,GROCERY I,1028,0,0,1,2014,1,29,81
10,1149579,2014-07-14,10.0,False,0,0,0,C,15,BREAD/BAKERY,2708,1,0,1,2014,1,29,81
10,1149579,2014-07-15,2.0,False,0,0,0,C,15,BREAD/BAKERY,2708,1,0,1,2014,2,29,81
